"fipscounty","year","AAR_county","aar_category","quartile","post","avg_unemp_rate","total_pop","time_to_treat","treat","statefips","adj1","adj2","mfa_exposure","chn_subsidies","chn_tariffs","manuf_share","ntr_ratees","medianhhinc1990","pctnocollege1990","pctveteran1990","pctforeignborn1990","pctmanufacturing1990","laborforce","nicivpop","lfpr"
16067,1998,0.214892321438762,2,4,0,8.3,20244,-2,0,"16",1998,0,0,-0.0041412171000843,-7.74275477233459,44.4207030567981,3.34493931436555,30434,65.0999984741211,14.1000003814697,5.90000009536743,12.5,9900,14127.2,70.077580836967
16067,1999,0.214892321438762,2,4,0,7.32307692307692,20350,-1,0,"16",1999,0,0,-0.0041412171000843,-7.74275477233459,44.4207030567981,3.32767834700007,30434,65.0999984741211,14.1000003814697,5.90000009536743,12.5,9798,14255.8,68.7299204534295
16067,2000,0.214892321438762,2,4,0,5.73076923076923,20103,0,0,"16",2000,0,0,-0.0041412171000843,-7.74275477233459,44.4207030567981,3.21092971337293,30434,65.0999984741211,14.1000003814697,5.90000009536743,12.5,10131,14197.6,71.3571307826675
16067,2001,0.214892321438762,2,4,1,5.70769230769231,19603,1,0,"16",2001,2001,0.000125125516206026,-0.0041412171000843,-7.74275477233459,44.4207030567981,3.22310179516876,30434,65.0999984741211,14.1000003814697,5.90000009536743,12.5,9870,13967.8,70.6625238047509
16067,2002,0.214892321438762,2,4,1,6.47692307692308,19542,2,0,"16",2001,2001,0.000125125516206026,-0.0041412171000843,-7.74275477233459,44.4207030567981,3.22310179516876,30434,65.0999984741211,14.1000003814697,5.90000009536743,12.5,9838,13969.2,70.4263665778999
16067,2003,0.214892321438762,2,4,1,7.6,19389,3,0,"16",2001,2001,0.000125125516206026,-0.0041412171000843,-7.74275477233459,44.4207030567981,3.22310179516876,30434,65.0999984741211,14.1000003814697,5.90000009536743,12.5,9402,13977,67.2676540030049
16067,2004,0.214892321438762,2,4,1,7.84615384615385,19167,4,0,"16",2001,2001,0,-0.0041412171000843,-7.74275477233459,44.4207030567981,3.22310179516876,30434,65.0999984741211,14.1000003814697,5.90000009536743,12.5,9441,13870.2,68.0667906735303
16067,2005,0.214892321438762,2,4,1,5.69230769230769,19013,5,0,"16",2001,2001,0,-0.0041412171000843,-7.74275477233459,44.4207030567981,3.22310179516876,30434,65.0999984741211,14.1000003814697,5.90000009536743,12.5,9476,13795.8,68.6875715797562
16067,2006,0.214892321438762,2,4,1,4.99230769230769,19046,6,0,"16",2001,2001,0,-0.0041412171000843,-7.74275477233459,44.4207030567981,3.22310179516876,30434,65.0999984741211,14.1000003814697,5.90000009536743,12.5,9809,13804.6,71.0560248033264
16067,2007,0.214892321438762,2,4,1,3.91538461538462,19184,7,0,"16",2001,2001,0,-0.0041412171000843,-7.74275477233459,44.4207030567981,3.22310179516876,30434,65.0999984741211,14.1000003814697,5.90000009536743,12.5,10051,13948.2,72.0594772085287
16067,2008,0.214892321438762,2,4,1,4.48461538461538,19393,8,0,"16",2001,2001,0,-0.0041412171000843,-7.74275477233459,44.4207030567981,3.22310179516876,30434,65.0999984741211,14.1000003814697,5.90000009536743,12.5,10078,14136.4,71.2911349424182
16067,2009,0.214892321438762,2,4,1,6.7,19884,9,0,"16",2001,2001,0,-0.0041412171000843,-7.74275477233459,44.4207030567981,3.22310179516876,30434,65.0999984741211,14.1000003814697,5.90000009536743,12.5,9494,14437.8,65.7579409605342
16067,2010,0.214892321438762,2,4,1,7.22307692307692,20083,10,0,"16",2001,2001,0,-0.0041412171000843,-7.74275477233459,44.4207030567981,3.22310179516876,30434,65.0999984741211,14.1000003814697,5.90000009536743,12.5,10467,14632.6,71.5320585541872
16067,2011,0.214892321438762,2,4,1,6.8,20207,11,0,"16",2001,2001,0,-0.0041412171000843,-7.74275477233459,44.4207030567981,3.22310179516876,30434,65.0999984741211,14.1000003814697,5.90000009536743,12.5,10560,14692,71.8758508031582
16067,2012,0.214892321438762,2,4,1,6.21538461538462,20152,12,0,"16",2001,2001,0,-0.0041412171000843,-7.74275477233459,44.4207030567981,3.22310179516876,30434,65.0999984741211,14.1000003814697,5.90000009536743,12.5,10381,14699.4,70.6219301468087
16079,1990,-0.2390848540458,0,1,0,9.38461538461539,13973,-10,1,"16",1990,0,0,0.00883659697450412,-0.608407322215498,8.89968953209179,2.81757557495439,27372,67.9000015258789,19.2000007629395,1.79999995231628,1,6088,10584.8,57.5164386667674
16079,1991,-0.2390848540458,0,1,0,17.4384615384615,14082,-9,1,"16",1991,0,0,0.00883659697450412,-0.608407322215498,8.89968953209179,2.4708570882467,27372,67.9000015258789,19.2000007629395,1.79999995231628,1,6643,10740.2,61.8517346045697
16079,1992,-0.2390848540458,0,1,0,16.1769230769231,13637,-8,1,"16",1992,0,0,0.00883659697450412,-0.608407322215498,8.89968953209179,3.61986410571262,27372,67.9000015258789,19.2000007629395,1.79999995231628,1,6608,10459.2,63.1788282086584
16079,1993,-0.2390848540458,0,1,0,14.1076923076923,13869,-7,1,"16",1993,0,0,0.00883659697450412,-0.608407322215498,8.89968953209179,2.02318587917034,27372,67.9000015258789,19.2000007629395,1.79999995231628,1,6793,10646.8,63.8032084757862
16079,1994,-0.2390848540458,0,1,0,11.4769230769231,13961,-6,1,"16",1994,0,0,0.00883659697450412,-0.608407322215498,8.89968953209179,3.38473022236485,27372,67.9000015258789,19.2000007629395,1.79999995231628,1,6725,10729.8,62.6759119461686
16079,1995,-0.2390848540458,0,1,0,10.6923076923077,14125,-5,1,"16",1995,0,0,0.00883659697450412,-0.608407322215498,8.89968953209179,3.21028520943401,27372,67.9000015258789,19.2000007629395,1.79999995231628,1,6648,10908.6,60.942742423409
16079,1996,-0.2390848540458,0,1,0,10.4,14058,-4,1,"16",1996,0,0,0.00883659697450412,-0.608407322215498,8.89968953209179,2.64380205736643,27372,67.9000015258789,19.2000007629395,1.79999995231628,1,6617,10892.2,60.7498944198601
16079,1997,-0.2390848540458,0,1,0,10.1153846153846,14051,-3,1,"16",1997,0,1.27765424622339e-05,0.00883659697450412,-0.608407322215498,8.89968953209179,0.0949879493191474,27372,67.9000015258789,19.2000007629395,1.79999995231628,1,6775,10904.8,62.1286039175409
16079,1998,-0.2390848540458,0,1,0,11.4769230769231,13974,-2,1,"16",1998,0,1.27765424622339e-05,0.00883659697450412,-0.608407322215498,8.89968953209179,0.0852693077035838,27372,67.9000015258789,19.2000007629395,1.79999995231628,1,6813,10887.2,62.5780733338232
16079,1999,-0.2390848540458,0,1,0,11.1846153846154,13813,-1,1,"16",1999,0,1.27765424622339e-05,0.00883659697450412,-0.608407322215498,8.89968953209179,0.0771458717508722,27372,67.9000015258789,19.2000007629395,1.79999995231628,1,6531,10805.8,60.4397638305355
16079,2000,-0.2390848540458,0,1,0,9.76923076923077,13762,0,1,"16",2000,0,1.27765424622339e-05,0.00883659697450412,-0.608407322215498,8.89968953209179,0.0771820653653776,27372,67.9000015258789,19.2000007629395,1.79999995231628,1,6036,10810.8,55.8330558330558
16079,2001,-0.2390848540458,0,1,1,12.3384615384615,13464,1,1,"16",2001,2001,0,0.00883659697450412,-0.608407322215498,8.89968953209179,0.0810300477155579,27372,67.9000015258789,19.2000007629395,1.79999995231628,1,5755,10604,54.2719728404376
16079,2002,-0.2390848540458,0,1,1,12.3923076923077,13044,2,1,"16",2001,2001,0,0.00883659697450412,-0.608407322215498,8.89968953209179,0.0810300477155579,27372,67.9000015258789,19.2000007629395,1.79999995231628,1,5463,10337.4,52.846944105868
16079,2003,-0.2390848540458,0,1,1,12.4384615384615,12897,3,1,"16",2001,2001,0,0.00883659697450412,-0.608407322215498,8.89968953209179,0.0810300477155579,27372,67.9000015258789,19.2000007629395,1.79999995231628,1,5494,10247,53.615692397775
