"fipscounty","control_ind","unshock_ind","aar_pntr","aar_tw","AAR_county1","AAR_county2","AAR_county3","AAR_county4","AAR_county5","AAR_county6","AAR_county7","year","quarter","avg_unemp_rate","post","treat","total_pop","laborforce","nicivpop","lfpr","time_period"
53013,0,1,-0.0577718317419489,0.050673355954237,0.276758031813429,0.0240506092026156,-0.187376321220684,0.326237573673903,0.0152139669710651,0.0313396253139397,-0.131509994074609,2016,2016 Q4,6.5,0,1,3975,1720,3298,52.1528198908429,4
53013,0,1,-0.0577718317419489,0.050673355954237,0.276758031813429,0.0240506092026156,-0.187376321220684,0.326237573673903,0.0152139669710651,0.0313396253139397,-0.131509994074609,2017,2017 Q1,7.3,0,1,4002,1774,3295.4,53.8326151605268,5
53013,0,1,-0.0577718317419489,0.050673355954237,0.276758031813429,0.0240506092026156,-0.187376321220684,0.326237573673903,0.0152139669710651,0.0313396253139397,-0.131509994074609,2017,2017 Q2,4.8,0,1,4002,1774,3295.4,53.8326151605268,6
53013,0,1,-0.0577718317419489,0.050673355954237,0.276758031813429,0.0240506092026156,-0.187376321220684,0.326237573673903,0.0152139669710651,0.0313396253139397,-0.131509994074609,2017,2017 Q3,4.76666666666667,0,1,4002,1774,3295.4,53.8326151605268,7
53013,0,1,-0.0577718317419489,0.050673355954237,0.276758031813429,0.0240506092026156,-0.187376321220684,0.326237573673903,0.0152139669710651,0.0313396253139397,-0.131509994074609,2017,2017 Q4,5.16666666666667,0,1,4002,1774,3295.4,53.8326151605268,8
53013,0,1,-0.0577718317419489,0.050673355954237,0.276758031813429,0.0240506092026156,-0.187376321220684,0.326237573673903,0.0152139669710651,0.0313396253139397,-0.131509994074609,2018,2018 Q1,6.56666666666667,0,1,4039,1793,3337.8,53.7180178560729,9
53013,0,1,-0.0577718317419489,0.050673355954237,0.276758031813429,0.0240506092026156,-0.187376321220684,0.326237573673903,0.0152139669710651,0.0313396253139397,-0.131509994074609,2018,2018 Q2,4.86666666666667,0,1,4039,1793,3337.8,53.7180178560729,10
53013,0,1,-0.0577718317419489,0.050673355954237,0.276758031813429,0.0240506092026156,-0.187376321220684,0.326237573673903,0.0152139669710651,0.0313396253139397,-0.131509994074609,2018,2018 Q3,4.73333333333333,0,1,4039,1793,3337.8,53.7180178560729,11
53013,0,1,-0.0577718317419489,0.050673355954237,0.276758031813429,0.0240506092026156,-0.187376321220684,0.326237573673903,0.0152139669710651,0.0313396253139397,-0.131509994074609,2018,2018 Q4,5.6,0,1,4039,1793,3337.8,53.7180178560729,12
53013,0,1,-0.0577718317419489,0.050673355954237,0.276758031813429,0.0240506092026156,-0.187376321220684,0.326237573673903,0.0152139669710651,0.0313396253139397,-0.131509994074609,2019,2019 Q1,7.03333333333333,1,1,3985,1815,3315.2,54.7478281853282,13
53013,0,1,-0.0577718317419489,0.050673355954237,0.276758031813429,0.0240506092026156,-0.187376321220684,0.326237573673903,0.0152139669710651,0.0313396253139397,-0.131509994074609,2019,2019 Q2,4.96666666666667,1,1,3985,1815,3315.2,54.7478281853282,14
53013,0,1,-0.0577718317419489,0.050673355954237,0.276758031813429,0.0240506092026156,-0.187376321220684,0.326237573673903,0.0152139669710651,0.0313396253139397,-0.131509994074609,2019,2019 Q3,4.5,1,1,3985,1815,3315.2,54.7478281853282,15
53013,0,1,-0.0577718317419489,0.050673355954237,0.276758031813429,0.0240506092026156,-0.187376321220684,0.326237573673903,0.0152139669710651,0.0313396253139397,-0.131509994074609,2019,2019 Q4,5.06666666666667,1,1,3985,1815,3315.2,54.7478281853282,16
