"fipscounty","control_ind","unshock_ind","aar_pntr","aar_tw","AAR_county1","AAR_county2","AAR_county3","AAR_county4","AAR_county5","AAR_county6","AAR_county7"
6005,1,0,-0.120635006070783,-0.00147824483658754,0.0738590614038822,0.0557694232708297,-0.0781205507936994,0.112391400911564,-0.0298041598435997,0.0347344191145841,-0.179177307919674
6011,1,0,-0.134171587956287,-0.00401581548001926,0.063309127617278,0.039796297716186,-0.0541109808931386,0.103455295274836,-0.0187437597888873,0.053342958166921,-0.215159646453329
6027,1,0,-0.143024352194199,0.0247578554428611,0.110078971799727,0.080778198870159,-0.09350067643815,0.165851442977018,-0.00875792579660519,0.0541739656910792,-0.1353189890032
6043,1,0,-0.182998600469145,-0.00743257780474755,0.0576070939334594,0.134545397504705,-0.149917704794291,0.139074309607644,-0.031919434217605,-0.00866793997370623,-0.192749766693439
6051,1,0,-0.287928758225805,-0.0254411004095974,0.00941168842013545,0.195770271095822,-0.173313726294944,0.128249938844954,-0.0575388182753775,-0.0441959706691293,-0.236471085988642
6091,1,0,-0.295268829081762,-0.0472560876292183,-0.0291858247103842,0.169151211771454,-0.0107547167140819,0.0050477099950308,-0.0204490558088147,-0.217573825579911,-0.22702811235782
8007,1,0,-0.185731217302793,0.00488324794093927,0.0946021017174325,0.101036973848143,-0.123877393271157,0.209841580909817,-0.0103083384091647,-0.0802620280272404,-0.156850161181255
8023,0,1,-0.124149532418421,-0.0152289387686215,-0.0198152764063227,0.121593919184539,-0.0644427712363451,0.0770227936955033,0.0165667316947019,-0.0884351526771245,-0.149092815635302
8037,1,0,-0.234929009824219,-0.00284744647733279,0.107856173930965,0.125747924915262,-0.172519712030695,0.215661178685073,-0.0157912461158523,-0.109249254771945,-0.171637189954138
8051,1,0,-0.161881702288147,-0.0113520737513042,0.149550522718818,0.202710887503909,-0.120467181605722,0.0571538593486973,-0.0866838754886177,-0.0490954132808187,-0.232633315455395
8061,0,1,-0.120848600807569,0.0655908209006138,0.17481185199336,0.00503232643287505,-0.0197790011151895,0.0128186913521287,-0.00710905244201665,0.311359457565674,-0.017998527482536
8067,1,0,-0.119587157237528,-0.00858826814843887,0.0485704207808909,0.0932206700387241,-0.0555736336450782,0.0656965272736759,-0.0201091295191747,-0.0159228801901578,-0.175999851777952
8073,1,0,-0.0737391250093429,0.0114662327134902,0.0989606688930903,0.00528702240883294,-0.0108900416862919,0.181724468564607,0.0109141277331827,-0.000138465354174879,-0.205594151564815
8091,1,0,-0.215630653619333,-0.0418546363210958,-0.0574643195108173,0.119776638923055,-0.0620567034795343,0.0420651389274534,-0.0428333979862803,-0.105962797106916,-0.186507014014631
8099,1,0,-0.140025239684425,0.0203362933113442,0.115557923093208,0.0152136390550796,-0.0258610868644685,0.0994227538239982,-0.00824963331398704,0.0648564908727149,-0.118586033487136
8107,1,0,-0.0884062308207767,-0.0407218454513095,0.0663794379097146,0.149386291353314,-0.0792876262137215,0.0285651834912275,-0.0511866543641288,-0.146413220764614,-0.252496329570958
8109,0,1,-0.072772842707301,0.00339863852135658,-0.0476479762771398,-0.0363214639800902,0.056020421815586,-0.0866412405065653,-0.0216366913721199,0.20263088322797,-0.0426134632581448
8111,1,0,-0.180749925398894,-0.00998685373065267,0.0399894800437407,0.167938330419807,-0.168446050494644,0.247998303896866,-0.0262490187640707,-0.107528253804693,-0.223610767411575
8113,1,0,-0.0588751624090568,-0.00973541218916472,0.0992094523423439,0.191766574825923,-0.217207394503446,0.258171982575505,-0.0278584815820493,-0.161989827174311,-0.210240191808118
8119,1,0,-0.102874907737148,0.00101987549981416,0.0388018633129703,0.201472734220462,-0.152808487775406,0.156195069704858,-0.0106240225740868,-0.105620649403036,-0.120277378987061
9011,1,0,0.00203849384847389,0.00078310884214903,0.0711251700314983,0.116135323997536,-0.0908947747892015,0.0533811698582444,-0.010956040690741,0.036882406359387,-0.17019149287168
12029,1,0,-0.218408597537958,-0.0362624043056563,-0.0836907398127729,0.173499168005395,-0.0562019728296754,-0.114257532408281,-0.0526045305143249,0.00585060535200248,-0.126431827931937
12035,1,0,-0.109038968949576,0.00887233417129259,0.105488105934857,0.0403443685917295,-0.0718549904448244,0.125591626420928,-0.00442014007560817,0.027054822897024,-0.160097454125058
12037,1,0,0.00590736163493288,0.0049408769155199,0.0306494693902178,0.0410935506057468,-0.030044374795924,0.0635259499561434,-0.00255360237932835,0.0562017331681111,-0.124286587536328
12047,1,0,-0.105746434394275,-0.00426464100296421,-0.0109237886179922,-0.0438391495725484,-0.0213662732571557,-0.140878186215371,-0.0551937091997831,0.173808994202629,0.0685396256394717
12077,1,0,-0.035178071569682,-0.0325574841352014,-0.157416288191838,0.224219682690936,-0.00913286730015059,-0.0689056350241671,0.0206567389136963,-0.0239287475962729,-0.213395272438614
12087,1,0,-0.169511411595796,-0.0152262766494878,0.0346323747120686,0.117350701704475,-0.117054941117937,0.135228183341447,-0.0308918743976712,-0.0442060572990613,-0.201642323489736
12089,1,0,-0.140963806310659,-0.00774371957517547,0.0446122771244335,0.0681969799830307,-0.0905267870009377,0.0830175517375124,-0.0216808134918637,0.0188305977996153,-0.156655843178019
12097,1,0,-0.174254596700171,0.00910069218130218,0.120830955874435,0.0629415987220485,-0.097366655973984,0.175928021495859,-0.00399653074212892,-0.0253551514446809,-0.169277392662434
12129,1,0,-0.0105343140829596,-0.0324417096802025,-0.000894709065257155,0.0334499115305893,-0.0438632294640725,0.017843821755,-0.0531063852595093,-0.0317885713958355,-0.148732805862332
12131,1,0,0.0550484796051743,-0.00436361726476715,0.0478532355572817,0.0618051819596444,-0.0579516518306135,0.101842963655237,-0.017281206102681,0.0135712469197866,-0.180385091012026
13003,1,0,-0.360006764102069,-0.0975953308924699,-0.228623559117696,0.0800978698698982,0.107217128618381,-0.191724045758293,-0.140053956829258,-0.291474576056082,-0.0186061769742398
13011,1,0,-0.113518170309484,-0.0316146301755725,-0.0141721362577833,0.0868947161897236,-0.0685388261237432,0.0986130041772323,-0.0498325408233246,-0.0845191254565675,-0.189747502934545
13039,1,0,-0.201705677407826,-0.0119787071884443,0.0780903802201672,0.0214930299739587,-0.0584272107447195,0.127328415667731,-0.0228508737093481,-0.047854068542338,-0.181630623184561
13055,1,0,-0.108971259332029,-0.154948512577114,-0.151223849192293,-0.0850052645608998,0.112883515725348,-0.0533911777480343,0.00619674329228427,-0.820277736754427,-0.0938218188017752
13061,1,0,-0.0175197523151243,-0.0583983341268748,0.0284037104355512,0.0298123893610224,0.0613036569769108,-0.0989363361691001,-0.0289530428842807,-0.164990056913029,-0.235428659695198
13085,1,0,-0.132045118589774,-0.00755841696472621,0.0562714658306276,-0.0259814750547542,0.025808549991717,0.123942821370897,-0.00481710107607413,-0.0308291604494021,-0.197304019366094
13099,1,0,-0.268123831855131,-0.00599207821947343,-0.0455576021713623,-0.0421194278325895,-0.0278748980118408,-0.116884601207954,-0.00664285125057432,0.210432666306669,-0.0132978333686624
13101,1,0,-0.29606326395367,-0.0758657442534709,-0.127839142820621,0.173866504983309,0.0637215196907145,-0.26953859674015,-0.0667295882160016,-0.14226745681544,-0.162273449856107
13105,1,0,-0.201187288044529,-0.0173203573932273,0.0277888264097072,0.0410386647305698,-0.00531283085656215,-0.00819326574134789,-0.029040828101178,0.0264315424366385,-0.173954610630419
13127,1,0,-0.0739349774036524,-0.00113476808348373,0.0867380713528174,0.053270774657657,-0.0855222129742057,0.0724816545587555,-0.0170556369801453,0.0310639786326879,-0.148920005831953
13129,1,0,-0.152579737858939,-0.137359435114683,-0.14820024190201,-0.0908158905433869,0.124170057819813,-0.0739589487367825,0.00572857333740318,-0.706031061171077,-0.0724085346067433
13133,1,0,-0.111808125627051,0.00525131017429817,0.121623043196486,0.0886418107869259,-0.147725758079651,0.174247338260857,-0.02872858321851,-0.0253596690546837,-0.145939010671336
13141,1,0,-0.00723036343363462,0.0212959520607356,0.0693589930583618,-0.110658214270709,-0.00315227774924444,-0.067333543577038,-0.0410385913492975,0.272214266160728,0.0296810321523466
13163,1,0,-0.170497849323524,-0.0376572730925171,-0.0588487529180227,0.0728289295723441,-0.00111909815558794,-0.111435514774671,-0.0389140842736248,-0.0713754015621871,-0.0547369895358697
13183,1,0,-0.126197816702924,-0.0287249758820863,-0.0864772469817964,0.10521809738993,0.0137154219211189,0.000485938634043065,-0.0141156812721544,-0.0572335933780077,-0.162667767487738
13187,1,0,-0.156316327222522,-0.00459375381747665,0.0485766255043253,0.0640441065020129,-0.0532078052203399,0.0231054717360423,-0.0333387414789263,0.0305170195655015,-0.111852953330953
13191,1,0,-0.212579026352969,-0.0216805933923358,-0.023416921929394,0.0293779214075872,-0.0194210398307075,0.108933856575791,-0.0222112553507465,-0.0546805322619083,-0.170346182356971
13201,0,1,-0.0317995032240066,0.0481295938656275,0.178597873933774,-0.0682994907860842,-0.00686665390264084,0.0678400043039057,0.0137922749292369,0.255362170381663,-0.103519021800464
13213,1,0,-0.188034146419769,-0.230232237674544,-0.288519528684329,-0.119780572059322,0.232364024193365,-0.116172928120722,0.0355888679299248,-1.2894185607544,-0.0656869662263207
13223,1,0,-0.113861791986634,-0.013967959499495,0.0356127605913459,0.0570799802354522,-0.0241327375896094,0.0481033145855589,-0.0174087124942481,-0.0354246417420302,-0.161605680082934
13225,1,0,-0.233897895309743,-0.0365982537438479,-0.127805110435969,0.0610622646344624,0.123691289475482,-0.0334619906997159,-0.175856314993925,-0.161620302056156,0.0578023878688869
13239,1,0,-0.264839853668849,0.0425163031397737,0.0272570851565323,0.0415263927665371,0.0299054310153715,-0.0206757326770462,0.0518219709179043,0.032094082336659,0.135684892462458
13249,1,0,-0.382351222866654,-0.0514737783871046,-0.0627031646506383,0.0865725545404279,-0.0796646733402894,-0.200692996628711,-0.0914633964917306,0.0721044866554811,-0.0844692587942715
13251,1,0,-0.142479313416191,-0.0640939971132016,-0.103971472846796,0.0452409133523397,-0.0722942621710084,-0.246573287442599,-0.0582364296588674,-0.0408896450373563,0.0280662040118767
13263,1,0,-0.110482320929831,-0.0629485096195479,-0.0895126019550053,0.158590201243167,0.131441093112897,-0.389060582191802,-0.104972360694346,-0.135930874905379,-0.0111944419463673
13265,1,0,-0.0535097852756849,0.0141073035572017,0.065043103560363,0.074928279281395,-0.00918585927985166,-0.0673040045710514,-0.0451227963789728,0.00452636304674845,0.0758660392417814
13271,1,0,-0.244588739607108,-0.0643784457288281,-0.129159796619241,0.110536069168641,-0.181792905464393,-0.381463443601985,-0.0975500564784196,0.124329008670367,0.104452004223234
13281,1,0,-0.0643506774418354,0.0139153979318845,0.0784798303997985,0.0648372335297517,-0.0817755907036632,0.162147723933611,-0.00226690066487217,0.0695012679768214,-0.193515778948256
13301,1,0,-0.190283552282576,-0.0154545125910903,-0.0498936167050384,0.109875944365487,-0.00852928603297966,-0.0866176582289358,-0.0294441522105504,0.0665523314982134,-0.110125150823828
13307,1,0,-0.263002077801642,-0.0794539183655316,-0.199237628985397,0.256949006503196,-0.0821426406047785,-0.340538188888372,-0.100305217483978,-0.0544498151306113,-0.0364529439687796
13309,1,0,-0.137227938700277,-0.0342500066973905,0.0900110353374522,0.0545523738012236,-0.101693244956975,0.0346465639931934,-0.0149040796569902,-0.0884044864408928,-0.213958208958744
13313,1,0,-0.128858515024991,-0.118276208422616,-0.10464603197129,-0.0706169286139575,0.0922409023873244,-0.0773953738321455,-0.00495735681467441,-0.627513471882582,-0.0350451982309838
13319,1,0,-0.260796567612691,-0.0450019963632862,-0.0674239721133763,0.120525301276931,-0.0485323178075882,-0.307521851967312,-0.115800618316968,0.0548118371567658,0.0489276472285438
15001,1,0,-0.0920200993760938,0.00254110836764224,0.0827327790093657,0.0549107740230502,-0.0729636365413438,0.111853689662685,-0.0103453395221999,0.0113305700102938,-0.159731078068356
15007,1,0,-0.0696945608289842,-0.00521374179985184,0.0648346010676442,0.0947394899431965,-0.11293935647571,0.132730236180307,-0.0237504438541607,-0.0195211744583206,-0.172589545001919
15009,1,0,-0.124908723688374,-0.0138871776350339,0.0380917878678015,0.115563430158133,-0.113849515590706,0.128094518691161,-0.02750836863427,-0.0404808279585063,-0.197121267978851
16003,1,0,-0.281796660277964,-0.0119703730415834,0.0278305083254571,0.101070553241236,-0.0573372726719696,-0.0170753670993872,-0.0394707863225349,0.020813966553542,-0.119624213317428
16009,1,0,-0.298011017941021,-0.0161202708344555,0.00528574369056298,0.13889256807817,-0.0700371869576433,-0.142623847425025,-0.0499418073713351,0.0637033766966145,-0.0581207425525332
16013,1,0,-0.167030503043927,-0.0249441360237088,0.0297125078386597,0.133070547498092,-0.107902740048338,0.0892597271842276,-0.0282074595155589,-0.0749660433835113,-0.215575491739533
16015,1,0,-0.354077004327794,-0.0253368637684575,0.0504724650462882,0.153520628456528,-0.148343549193395,0.118838499777968,-0.0495174972813117,-0.13157325672309,-0.17075533646219
16023,0,1,-0.104202000804455,0.0105118808931139,0.18838479625707,0.00631569993456184,-0.0673459652189667,-0.106894971008699,-0.216359038856845,0.0994315100941557,0.170051135050521
16025,0,1,-0.0875331335101626,0.0434725220036439,0.168318830539091,0.0905427504537943,-0.191219449431689,0.32234001237828,-0.0245504075572566,-0.0786745508027952,0.017550468446082
16029,1,0,-0.102771258435224,-0.0140636801035431,-0.00270613863174625,-0.0495448670349209,-0.0332599385299013,-0.205724627386836,-0.0965541334877645,0.201053147383497,0.0882907969628706
16033,1,0,-0.260204135218742,-0.0197298638377274,-0.0293202470125607,-0.0831361644583489,0.174372605309427,-0.0227231845500923,-0.0207947916179138,-0.0602797198333875,-0.0962275447012154
16035,1,0,-0.302021565612081,0.0134713089157254,0.0897982582190472,0.0827238127238258,-0.0755035106865769,-0.00745250574193934,-0.0160662399628096,0.11721258780668,-0.0964132399481503
16039,1,0,-0.0449801486585288,0.00692101640203861,0.0778566901567093,-0.0114841580571452,0.0066457377515938,0.106489335178067,-0.00149369821990812,0.0281469173249917,-0.157713709320038
16085,1,0,-0.180705388473748,0.00416295557679313,0.0969926936949327,0.108036812889432,-0.108664610379686,0.107114838705183,-0.0351933581822974,0.00670792227020844,-0.14585360996022
17003,1,0,0.00502964464284826,0.0106118471536498,0.02705329851638,0.051283942684097,-0.00558648874499978,-0.216284984286655,-0.0734604594559944,0.108509168618446,0.182768452744274
17007,1,0,-0.277020458655879,-0.05043316296851,-0.189768265854464,0.0525465849843149,0.167108053064758,-0.110739726530264,-0.219680847446471,-0.200982157079548,0.148484218082105
17009,0,1,0.00663382281217827,0.0155972468777119,-0.058164457684595,-0.021766200097068,0.0103273604302347,-0.197497056728824,-0.0484276955641604,0.323140635700258,0.101568142088138
17013,1,0,-0.00731121263588209,-0.0104668465811761,0.0141006130890608,0.0616553310891812,-0.0471796752970389,0.0839585017373296,-0.0292566708987474,-0.00680195838308417,-0.149744067404934
17025,1,0,-0.222538389649023,-0.0257083276872348,-0.127327955154661,0.0419202521239531,0.150770777198835,-0.0586012711129294,-0.211172706583955,-0.117588990712612,0.142041600430726
17059,1,0,0.571701371665202,0.00715012709440796,0.239514874182438,0.182577591228838,-0.062826917482327,-0.199286816725618,-0.117052393632613,0.0130009218779869,-0.00587636978784997
17085,1,0,-0.17781724611314,-0.0316927866027697,-0.00607538982954792,0.0714883918284813,-0.0554974701038256,0.0137073502473414,-0.0429060080105542,-0.0791299204292196,-0.123436459922063
17127,1,0,-0.103151335618532,0.0076919146319638,0.101958919827022,0.0687272755641913,-0.127991733902223,0.0931741213546793,-0.0443251316754414,0.101552732746972,-0.139252781491454
17153,0,1,0.00701652643615332,-0.00703915346511585,-0.0503868562929088,0.0605497270705833,0.0148939501335242,-0.072381113763252,-0.0110268168831509,0.0686244160063176,-0.0595473805269244
17155,1,0,-0.381374116074266,-0.0517450461290983,-0.093549276831855,0.13204017522767,-0.0331406406777274,-0.189314785890883,-0.0830609722825317,-0.0359777680225534,-0.0592120544258071
18007,0,1,-0.111955372002175,-0.00654062482112333,-0.063309815085683,0.0481680000320334,0.000868133194556481,-0.134643863554642,-0.0432052828563269,0.109498146440686,0.0368403080815123
18013,1,0,-0.155477757760124,0.00623776970325779,0.0835819596546934,0.0342850178699535,-0.0541716354504798,0.0752181706723855,-0.0213553218030572,0.0398840791128515,-0.113777882133543
18021,1,0,-0.10383881758565,-0.0325806569793318,-0.114907530826813,0.0786324477718022,0.11573273742086,-0.07395044952467,-0.170049813327295,-0.147851660207836,0.0843296698386293
18029,1,0,0.00290701863592571,0.00753582286399013,0.123022829859871,0.00281483604846278,-0.101341085212355,0.153918188320803,-0.0302906872772078,0.0233358713212823,-0.118709193012926
18039,1,0,-0.203306014381645,-0.0310767183379641,-0.108944870979701,0.0678851854933611,0.0996955673476969,-0.101030026161488,-0.168847413058586,-0.102107368317734,0.0958118973107027
18051,1,0,0.0918816362856469,-0.0398796976761262,-0.0520014714826317,0.0873012428868412,0.0967042682466312,-0.0501684639842495,-0.207290474529604,-0.209696541838867,0.0559935569689966
18061,1,0,-0.103585580576244,-0.00830583429275448,0.0531437831356889,0.117941265860999,-0.095260646813869,0.0463712271352343,-0.024550931774825,0.0288132756338757,-0.184598813226385
18087,1,0,-0.269014190326251,-0.0339228185118318,-0.153209850404944,0.0648720526465398,0.130030903934937,-0.0740481132795217,-0.182883441071102,-0.117636321899569,0.0954150404908384
18115,1,0,0.0577791906835908,-0.0322361627196683,-0.00421466611778286,0.214499604435465,-0.19832759659113,0.13580369376963,-0.0651793909896193,-0.0181009927535693,-0.290133790790671
18117,1,0,-0.151977997243013,-0.0308918221308102,0.0365441467163799,0.103894344878214,-0.120708151663195,0.0443286616929809,-0.0476361937898601,-0.0608712118830836,-0.171794350867107
18131,1,0,-0.234183717429702,-0.00270227954160071,-0.0343910023777578,0.00231091179865607,0.0986217763599285,-0.0644182660749235,-0.160960334226494,0.0192196738580122,0.120701283871374
18155,1,0,-0.200530098613037,-0.0392726295228914,-0.0258633947381755,0.246065124713173,-0.191608868970781,0.137246314445125,-0.0937522184389816,-0.0684137023124504,-0.278581661358149
18161,0,1,-0.0480372150262702,-0.0111942523950264,-0.0563000938187111,-0.00184758021645019,0.011421559512298,-0.0538199948999547,-0.0385921336398049,0.156022327718813,-0.0952438514213749
18171,1,0,-0.0811811658719041,-0.00493049305337515,0.0136826297776098,0.0630340575514926,-0.0625585803470223,-0.238718788180722,-0.0667699232086965,0.17590553436196,0.0809116186717519
19071,1,0,0.0950079785403059,-0.00134249654107946,0.0320814075107781,-0.0216947664801429,0.0452608395130193,0.0388418962434173,-0.0711702483317181,0.0383742820855614,-0.0710908863284715
19073,0,1,-0.0409893020546413,0.0129639942732013,0.0212197180621599,-0.00448519862517891,0.0204611112027586,-0.0151797994028804,-0.0356684974244985,0.167341323914103,-0.0629406978140552
19079,0,1,0.0575022838790815,0.0131775360962529,0.0323268700685603,-0.0362104417582935,0.0158780548469085,-0.0279417703984281,-0.0126300009075888,0.191073076328487,-0.0702530355058756
19125,1,0,-0.21356409129322,-0.0321526892507247,-0.0703143191227416,0.126779614176429,-0.107433452255675,-0.21038261308235,-0.0549135883104786,0.111656120398587,-0.0204605865588437
19151,0,1,-0.106105413494884,-0.0105416618933127,-0.0372283621053278,0.0598265695396847,-0.062593752112823,-0.18386391588086,-0.0755578496082734,0.199007084043381,0.0266185928710298
19165,1,0,0.0185997919687845,0.00917577823240818,0.0571762304091548,0.00770292668466352,-0.0193434932950941,-0.0936744033429363,-0.0120225125108309,0.0856495583659647,0.0387421413159353
19171,1,0,0.0513994824786805,-0.0154174931746532,0.00838418139647325,0.0942566153705204,-0.0971289646202767,0.0395430850175678,-0.0367370639057423,0.033225300753255,-0.14946560623437
19189,1,0,-0.2384883832277,-0.0543526533303267,-0.215889504602784,0.069959152880331,0.216679005215395,-0.0608191337567828,-0.267394468033518,-0.288549520040491,0.165545895025562
19195,0,1,-0.166053924556997,0.0156183989052305,0.158558469824874,0.0844829443107365,-0.179509687869446,0.199875220786046,-0.0376547298035892,-0.0137872467939953,-0.102636178118012
20023,0,1,-0.0267197576879907,0.0506767335596947,0.135716782788044,-0.0362692234788856,-0.0336288225615641,0.0538326632237354,0.0067899817037859,0.291028426378101,-0.0627326731353542
20047,0,1,-0.0949192428165141,0.0140748567007488,0.03027141889831,0.0155032419316785,-0.071463885072633,-0.144323889426206,-0.0266865778336698,0.283699526935617,0.0115241614721436
20075,0,1,-0.0490882190579832,0.0368167316330253,0.0602702399606177,-0.00693584803996956,0.00199259089744114,-0.0267742734007275,0.00516731719033604,0.229495336413333,-0.00549824158985489
20083,0,1,0.0175562119366061,0.0249165335996956,0.0138952779291553,-0.0559092555832829,0.0179907912901088,-0.0300465360569373,-0.00478551542712573,0.227795285517263,0.00547568752868808
20085,1,0,-0.050186225763143,-0.00809843158313525,0.0345871034239043,0.0834091253926236,-0.0788041028057872,0.111372485537235,-0.0212361202707813,0.00355365722642375,-0.189571169585565
20117,1,0,-0.166469173560345,-0.0322580736440168,-0.0547342617054021,0.052304490692332,-0.0849549150789159,-0.195696454467976,-0.0750135070833288,0.0873816992396462,0.0449064328955278
20123,1,0,-0.0381634481608312,0.000245324577789581,0.0467055844842591,0.0168709345356428,-0.0956881090980306,-0.118890936881409,-0.0385619169091403,0.175253372425303,0.016028343487902
20143,0,1,0.0805173157800098,0.0402692735452358,0.127082854255979,-0.0156404970040308,-0.0377358765881491,-0.0199080934513658,-0.0122223145122546,0.291630534881605,-0.0513216927651346
20153,0,1,0.0134785365747841,0.0374929996263399,0.05086353958932,-0.0535056131775169,0.0283927492266241,0.0158663363480632,0.0234383803358475,0.248979089086527,-0.0515834840244857
