"fipscounty","AAR_county","AAR_county1","AAR_county2","AAR_county3","AAR_county4","AAR_county5","AAR_county6","AAR_county7"
1047,-0.00646597590462822,0.0270330771217945,0.013089089947027,-0.0253988702851158,-0.0194550803982902,-0.0312511824564812,0.082570436291699,-0.0918493015530309
1049,-0.0492468431672246,-0.0475463213326471,0.00598721970578683,0.0521076158651412,-0.0539569631429644,-0.0319529843070229,-0.224125514032253,-0.0452409549266124
1051,-0.0126353273997361,0.0306598451307212,0.0516569062829054,-0.0345778179242045,-0.00369211768926467,-0.0198998195806428,-0.0121183190931027,-0.100475968924565
1053,-0.0138437219106538,0.07273766918006,0.0562375782012569,-0.0719249311543595,0.0285740973279491,-0.0351744928893386,-0.091979206488328,-0.0553767675518167
1055,0.0128459547701884,0.101824302382522,0.00875161968985209,-0.0156224544857551,0.060543548776694,-0.0332116091989695,0.0522423709622574,-0.0846060947352823
1057,0.0105302472607509,0.171296414981427,0.125194429459189,-0.0366499271610954,-0.0304010788505799,-0.0999961987647332,0.0410235226327056,-0.0967554314716574
1059,-0.0193432876947331,-0.0275481572762654,-0.0169089928450536,0.0966073371186667,0.020610518754982,-0.106613922768837,-0.0457551388205719,-0.0557946580260516
1061,-0.00449318841279182,0.0845061877832027,0.0863373614964635,-0.0406625109345333,-0.0674452919212186,0.00218015399835424,-0.0131606418751522,-0.0832075774366593
1063,0.00948433790894664,0.108444086571832,-0.0529711461207006,-0.0454263658482766,0.174416639285062,0.00117094937469545,0.0507770581421494,-0.170020856042135
1065,-0.00808549792795646,0.0215178167620563,0.0908617467918619,-0.0236962783211939,-0.0514350345790587,-0.0223074513596356,0.0602281137593305,-0.131767398549056
1067,-0.00427676956452509,0.0159993501725749,0.0428426283715936,-0.0157460639321079,-0.0688655215108239,-0.00893823410402134,0.0362775049593513,-0.0315070509082425
1069,0.0122257752829259,0.0874629999146522,-0.0196085573166779,-0.00904158388900945,0.0690333750090056,-0.00671251015598228,0.0705590881913496,-0.106112384772857
1071,-0.0848374473974652,-0.0584955619128271,-0.0394178300968557,0.0483211606159047,-0.0787685520094341,-0.030550631844167,-0.379165153553919,-0.055785562980958
1073,0.00795830092225844,0.0939366315344711,0.00134666464982786,-0.0236482167058388,0.0191095245347877,-0.0119060531056577,0.0668461081258804,-0.0899765525776618
1075,-0.0305751662700798,-0.0630245786547562,0.123217032633275,-0.0222923746591222,-0.150257449127084,-0.0926355522619215,-0.0519187775020764,0.0428855356811262
1077,0.00593758454713922,0.0776941975569562,-0.00653189758128515,-0.0210591018672842,0.0667517594310966,-0.0106951319694077,0.0777555208443108,-0.142352254584412
1079,-0.0217609667935976,-0.0209760541931405,0.000302031891639586,-0.0665439792767969,-0.0838471319540387,-0.0298354742940487,0.120191082851136,-0.0716172425799338
1081,-0.0152677099535171,0.0517619394602366,0.0494263711568218,-0.057475609518999,0.0363448737922007,-0.038438334293036,-0.025209188382887,-0.123284021888957
1083,-0.00379123454100978,0.0471798882308978,0.00570438133798784,-0.0423584633636327,0.000483841044115773,-0.0219138295701383,0.0721523422774913,-0.0877868017437905
1085,-0.0474510331105202,-0.0572214652360604,0.0575350408804816,-0.104128921604052,-0.239837397980143,-0.172452177068076,0.120373467763678,0.0635742214705305
1087,0.0435390076244193,0.126689295956315,0.046428573468525,-0.0333817841352621,0.0764808721869453,0.0334488822324651,0.172969876351026,-0.117862662689081
1089,-0.00587132234895279,0.118293392155855,0.0166270400803606,-0.0811463394465409,0.0595848704825652,0.00138136384670514,-0.0194566227546734,-0.136382960806941
1091,-0.0115248769962792,0.0144271198801239,0.0279617263852662,-0.0343351402020976,-0.0151965195212594,-0.0192127656570967,0.0720878057405005,-0.126406365599391
1093,-0.0117943495603359,0.0195408825177312,0.00414300825468718,-0.0244933587745597,-0.0303957795481053,-0.0427971723430078,0.0347798769896748,-0.043337904018772
1095,0.00221905540716507,0.0671890171165214,-0.0464623646514327,0.0279060299446011,0.0694320419194946,-0.00370632957738453,0.0716396696871903,-0.170464676588835
1097,-0.00163009781503495,0.0751239452406359,0.0409411331503566,-0.0417449046747603,-0.007989247479268,-0.0131392123591706,0.0371623286062905,-0.101764727189329
1099,-0.0140182417618917,0.018135214364109,0.0487825959362266,-0.0570378391562216,-0.0626623293962665,-0.0356623820517222,0.0473440803744796,-0.0570270324038473
1101,-0.00195387717772046,0.0612413580153232,0.0134803483371203,-0.0218391332171524,0.0370498756467619,-0.0303419467473913,0.017167235342809,-0.090434877621514
1103,-0.00800317803507783,0.0469824042687131,-0.00611137735469275,-0.0140812364224237,-0.0477695720257668,-0.0311415328752192,0.0725302109733819,-0.0764311428095376
1105,0.00565725731897862,0.0579338894070512,-0.105067240721054,0.0485875533894112,-0.00931558561698246,-0.00559790499602857,0.146259435677035,-0.0931993459065825
1107,-0.00614426755598825,0.0263045231377729,0.0530701659787333,-0.0137249574303406,-0.0485519307137076,-0.0269670671500068,0.0810357540332687,-0.114176360747638
1109,-0.0167967294293215,0.064299035187708,0.0163913804285933,-0.0427035021880894,-0.0829454422013144,-0.0581481634521989,0.00711879618772235,-0.0215892099676714
1111,-0.0749907829103423,-0.0351464358579685,-0.0456797204590928,0.0741558495356879,-0.0285683630343112,-0.00544507008513907,-0.425957725642221,-0.0582940148293527
1113,-0.0291716953318474,-0.0118571206317931,-0.00344091007088148,0.0209334785576027,0.000788507893227755,-0.0264789970677408,-0.0529454744634473,-0.1312013515399
1115,-0.0174236337589503,0.0193318048581309,0.0615888818246484,-0.0298371322302739,-0.0585039691112645,-0.0345925521997206,0.0146275700177684,-0.0945800394719409
1117,-0.0114065837572281,0.0461126133473006,0.013750554781892,-0.0367436987783848,0.0345233322131831,-0.0251089175471124,-0.003179500198962,-0.109200470118513
1119,-0.00492395944735712,0.03993450214215,0.0753508926147343,-0.0461985923508702,-0.132642837300213,-0.0477300354203679,-0.0085486661196507,0.0853670203027176
1121,-0.0266402229720271,-0.0359241431772067,0.0321481718830056,0.0556524117398029,-0.0584052389210824,-0.144109179395344,-0.080538260836738,0.044694677903373
1123,-0.00847783153008412,0.0689616714978217,0.00396895620429114,-0.00941771881315343,0.0496546121146074,-0.0589689320685634,-0.0604677703532245,-0.053075639292368
1125,-0.00526641421907891,0.0631809918849211,0.0617233388186047,-0.00391502508514287,-0.000146851267894526,-0.0737456855148295,-0.016811937664267,-0.0671497307049444
1127,0.016603204716385,0.129583195958268,0.022100396001584,-0.0194969332693337,0.0647494671357692,-0.0367312247408941,0.0881582398417699,-0.132140707912469
1129,-0.015707258054425,0.232914254857374,-0.00195899358228391,-0.0647795235025828,-0.43235150477838,-0.172304624280743,0.199824606411491,0.128704978494149
1131,-0.0168937769018745,-0.026941113564939,0.04938124152451,-0.0587631371533017,-0.0878046767885959,-0.0207023429893712,0.119440549400105,-0.0928669587415288
1133,-0.0401559372195573,-0.0658773240966041,0.148897002050681,-0.0185005672587147,-0.152941726947084,-0.0816784399569914,-0.0529700652486256,-0.0580204390795617
1999,-0.0484623640665377,0.238116593128927,0.00219689643148934,-0.187908441955973,0.166658350036902,-0.00306897346648087,-0.24544306356278,-0.309787909077847
2013,0.0268036210138951,0.160801413253482,-0.232062075156807,0.190659789894779,0.289308055363298,0.0594041682362148,0.166780903981124,-0.447266908474824
2016,0.021769179008424,0.123156955496777,-0.177321256363701,0.160147474142527,0.197642238620002,0.0477754623862481,0.150105490420803,-0.349122111643686
2020,0.00558878822073825,0.0721262098727264,0.0921356459427211,-0.0475622741237304,0.0038181400478378,-0.0129767713126261,0.00859100819096426,-0.0770104410727253
2050,0.0310454413596066,0.0617158237314387,-0.0267820312732034,0.0354435663240325,0.0231388775893195,0.0302946721666359,0.117324165258712,-0.02381698427969
2060,-0.00798184997579644,-0.0182793071127466,-0.00036875686467814,0.0171244265556271,0.03944225558789,-0.0330238903683063,0.0352272079478767,-0.0959948855762377
2068,-0.0129181765963176,0.389528228508737,0.37516058899909,-0.173763155956663,-0.067356253179352,-0.232289374919669,-0.119151051053137,-0.26255621857323
2070,0.0530995272368095,0.178200641048054,-0.0599954553384413,0.0155301415469464,0.158886842384985,0.0443282668539958,0.2086648714619,-0.173918617299774
2090,0.0128911315526711,0.0806117521582174,0.0592868038304,-0.0340377571947248,0.0399579750662912,0.0014175838758787,0.0191227700645082,-0.0761212069318734
2100,0.00225809088395567,0.0603363902861726,0.0713678685379017,-0.067805026285601,0.120486451569331,-0.0152450185319652,-0.0175185395882462,-0.135815489799903
2105,0.043897124524736,0.199535916977177,0.0387366029063894,-0.121358374538363,0.113231545103973,0.0046786777196512,0.0774409375839501,-0.00498543407962721
2110,0.0172952047402576,0.0311755097359153,0.11818430164245,-0.0352733189824094,0.0493321601369549,0.0205266127318864,-0.00767241465494121,-0.0552064174280524
2122,0.0196995550772626,0.0950831208840004,0.0528365407791183,-0.0318611239947246,0.0600815482336991,-0.00168967293120316,0.0691104052790178,-0.10566393270907
2130,0.00231142932476299,0.0512770127648387,0.0340875300744079,-0.00646094399661835,0.0262344779229149,-0.00264748706014753,0.0178311883207668,-0.104141772752822
2150,0.0162039186938253,0.109712426431606,-0.0916468037556463,0.0699471566675155,0.15427354592103,0.0265100214001297,0.0916996003965171,-0.247068516204375
2164,-0.00914408889213534,-0.0323332811077221,0.0235247432990412,0.0386756095797826,-0.18759018102007,-0.039261008751982,-0.00173651276479782,0.134712008520801
2170,0.00324898781507315,0.0655544049155683,0.0361918585436269,-0.0156060622237861,0.0585178404084604,-0.000996842482342857,0.0089207685928688,-0.129839053048884
2180,0.0519506280498445,0.167505833677429,0.0255161929124258,-0.0560963813504948,0.084604488843788,0.0258953538252017,0.180129187865931,-0.0639002794253705
2185,-0.00470581031483516,-0.00562448048039722,0.0528143576041369,-0.0440431371898019,-0.0942415885118496,-0.0293030973409743,0.0533780964553811,0.0340791772596589
2188,0.0480385005272231,0.17162789096358,0.122918235067115,-0.048528746748928,-0.183757000256244,-0.131578697822189,0.219209510042467,0.186378312444759
2195,0.0338133556654219,0.149588884922811,-0.0600339230044982,0.00689870873449401,0.168261730577025,0.0448527194064921,0.12587590253108,-0.198750533509452
2198,-0.00977479970623576,-0.0586068300967327,0.0587796495299264,0.0295494934858758,0.0394714439941435,-0.000327635638713868,0.0302569685265865,-0.167546687744736
2220,0.0342917720821979,0.171692711652503,-0.0057344034262682,-0.0264390995512312,0.0808229180502146,0.0133288695925854,0.129912719934817,-0.123541311677236
2230,-0.0271630185770696,0.0089602785054703,0.0812939461339407,-0.0552472825875719,0.0125688546696123,-0.0433136246705409,-0.104311731047246,-0.0900915710431518
2240,0.0304631912573272,-0.131718219921623,0.367674436770614,-0.0319385907374667,-0.0665774302749495,0.0429890710706547,-0.107575105677059,0.140388177571122
2261,0.00945011694592705,0.0277886287873491,0.0533992694338248,-0.0237600215453966,-0.0306191526276533,-0.0172828226426776,0.055968759348583,0.00065615786745984
2270,0.0316311862790146,0.0816505129909826,-0.0493649907388744,0.0574071687964114,0.093683407900516,0.0343657020420705,0.124186990652771,-0.120510487690775
2275,0.0559002068005182,0.203712853451503,-0.0350103879212353,-0.0373592841066362,0.0764687650123451,0.0214221963776973,0.222514416564405,-0.0604471117744525
2282,0.00869403364774038,0.0397426562557033,-0.0821905500685782,0.100289484201313,0.155482792146102,0.036816876075073,0.0980194899240166,-0.287302512999447
2290,0.0415391094997367,-0.201206618281759,0.373608858747724,0.0252722703414266,-0.0706954662445554,0.0646693286740809,-0.10471243926919,0.203837832530432
2999,0.033178903956632,0.128878954605179,0.348916036973543,-0.127710752288555,-0.0282916448832752,-0.0671844261664125,0.0209081408931439,-0.0432639814371979
4001,0.0526158412667004,0.204357104184951,-0.0170141886814791,-0.0523966394555119,0.143550501751218,0.00923680043552687,0.190297564167844,-0.109720253535647
4003,-0.00142426906356585,0.122067700573332,0.0154695913705414,-0.0710629558798443,0.117754916200455,-0.0111991147356774,-0.0109131646503579,-0.17208685632341
4005,0.00455424528827933,0.0969331433026735,0.0494501692513881,-0.07829359298195,0.106008842904394,-0.0163052594975009,0.0151739512727826,-0.141087537233833
4007,0.0197891865432634,0.131954511746492,0.104250545085119,-0.0672973729511276,0.00830129398639458,-0.0753388282783293,0.0784216548045362,-0.041767498590241
4009,0.00423816602348061,0.0796548532244405,0.0453897706421501,-0.0201797399837682,-0.0256964548395521,-0.0312150282078671,0.0487356982479273,-0.0670219369189667
4011,0.00710333086194459,0.111550367706033,0.301202901632894,-0.0474196372624635,-0.423332650595227,-0.285942728339545,0.157770020768663,0.235895042123258
4012,0.0161115850879103,0.12524986379419,0.0532174557781329,-0.096906530025355,0.258096519932094,-0.0229868111029081,-0.0408550480344563,-0.163034354726325
4013,-0.00368634411661155,0.0627379479423936,0.0272207325220996,-0.0368623772455541,0.0330081855099705,-0.00226680848933254,0.00245213074569782,-0.112094219801556
4015,0.0107811887598183,0.101717847092895,0.0154928834578874,-0.0362881344794027,0.0677997791373938,-0.0122075720362946,0.0481863507638095,-0.109232832617561
4017,0.0185975869922336,0.146538271575254,0.0326063216157041,-0.0474838693837848,0.0983206027214106,-0.0184861100203563,0.0718302930539058,-0.153142400616498
4019,0.00496655220114646,0.0774370376491786,0.0560035056268316,-0.0521973694879223,0.0436382346030091,0.00889114807157741,0.0126326677291887,-0.111639358783838
4021,0.00106836476730367,0.119013653057697,0.0298087798276135,-0.0612563096849052,0.0892686390387706,-0.0201225406931952,0.00541914552051392,-0.154652813695369
4023,0.000926335377668174,0.0246695841928211,-0.011349355673416,-0.00366868381962496,-0.0232794197230933,-0.0205918596430951,0.0761397398727512,-0.0354356575626658
4025,0.0111057855525977,0.0818905752649101,0.0485056010128774,-0.0377959340049488,0.0572217834356344,-0.00480910425265755,0.0506256628922344,-0.117898085479866
4027,-0.00544272013505216,0.0713112360674756,0.00726291747154057,-0.0269374466540135,0.0699533324617368,-0.00818890466563426,-0.00344901779950415,-0.148051157826966
4999,-0.0494248085568559,0.233487154454659,-0.026007721753548,-0.1686663054157,0.150946722687462,-0.00540552112620699,-0.227571434769919,-0.302756553974738
5001,-0.00543228483512835,0.029060068835041,0.00807675399472609,0.0149577378692079,-0.061906428239257,-0.0113747090068402,0.0702429023243729,-0.0870823196231492
5003,-0.0392134569017399,-0.0475310794976543,0.0335304091048574,-0.0584585996125752,-0.174889021683779,-0.0450140118521039,0.0875236478294431,-0.0696555426003675
5005,0.0279517450056676,0.139528916644346,-0.00231927474900333,-0.0385210495281873,0.101448608544731,0.00309507038744314,0.0901167597663611,-0.0976868160260189
5007,-0.00768305447034589,-0.0185710143616021,-0.0300101751978768,0.0135354492851666,-0.0800868665816709,-0.0158427074835029,0.0589081082951742,0.0182858247518908
5009,0.00274175977741759,0.0605163726205976,-0.0188463596811075,-0.0191729426087461,-0.0283333572801193,-0.0192563100285186,0.0675064387406226,-0.0232215233208058
5011,-0.0147418605910338,-0.00835361484757425,0.119582405712468,-0.0611058911077001,-0.0755454804818076,-0.0373111746629703,0.0671126350252418,-0.107571903774895
5013,-0.00914862745305168,-0.0177983392253516,0.056950473697648,0.0249281501343919,-0.183305745602737,-0.0390791110192631,-0.0220566618120815,0.116320841656031
5015,0.00173088930940152,0.0553292573634201,-0.0459331611857324,0.0417345427984699,0.135947516004269,0.000694550971498412,0.0753931190472198,-0.251049599833334
5017,0.0357040634858724,0.0975659417543237,-0.00659970933902395,0.00215604803038163,0.0508234186656923,0.020776643693406,0.194646008224311,-0.109439906627985
5019,-0.00928959151441264,0.00876098720522316,0.108113740172295,-0.0590397481110441,0.00144891585688422,-0.0195267290642249,0.0246217586698289,-0.129406065329851
5021,0.0218505979598875,0.102769428164242,-0.00567775050583464,-0.0357212242978335,0.0345160989540639,-0.0240676839138072,0.131614938481345,-0.0504796211629637
5023,0.00515694038028398,0.0191204686382953,0.078525844469912,0.0155324128823818,-0.0334977664726111,-0.0561437868228902,0.0110778707129728,0.00148353925392719
5025,0.0153922434503558,0.0769438182412527,0.0669068205636862,-0.0607121551148338,-0.156926316657457,-0.0352905943217668,0.174673923472825,0.0421502079687826
5027,-0.000444446196017854,0.0332650916616192,0.100392562202613,-0.0575417885065434,-0.11481899558718,-0.050940466356018,0.100373234238129,-0.0138407610247446
5029,-0.0144310890632238,0.00412202031415734,0.0735339008552289,-0.0176675622252467,-0.105039017553465,-0.0391855542677157,0.0279579960300111,-0.0447394065955363
5031,0.00728582351372999,0.0729138108274586,-0.00733049727300442,-0.0237163060400417,0.0332346859242475,-0.00805670298909878,0.0817057817978003,-0.0977500076512518
5033,-0.00952541731408954,0.0553871483011205,0.00287604735934626,-0.0032392280466235,-0.0870608061434895,-0.0302466353972609,0.0062866380896293,-0.0106810853613488
5035,0.00164380933561286,0.0681208621804717,0.0543066988396974,-0.0620277943767681,0.0206372956502737,-0.0255463570035984,0.0150660674016963,-0.0590501073424828
5037,0.00688757794183296,0.0351498176885214,-0.0133131566596175,0.0399512250057684,0.012250722877423,-0.0547052039526904,0.0849662916095141,-0.0560866509760884
5039,-0.013341854155043,-0.00731509385903227,0.0960501335028651,-0.024667330367205,-0.0514788848950908,-0.00645014156313482,0.0441519658916681,-0.143683627795372
5041,0.00245361304712548,0.0236178523023046,-0.0174830058853295,0.0120418322465323,0.00318816753563731,-0.0388540336113227,0.0918498835023186,-0.0571854047602625
5043,0.0000167502611950585,0.0467143352817483,0.0518306548048004,-0.0387513763625772,0.0369224761334278,-0.0147474165520481,0.0366046497640826,-0.118456071241069
5045,0.00178897008447047,0.0596333232186942,0.0823800918038748,-0.0452239555695039,0.0287120676858594,-0.0254879606894744,0.0288580323509255,-0.116348808209082
5047,0.0256246153226143,0.0638976394212461,-0.0205223594625943,0.0114556499489733,0.0999306681747095,0.0060366103721792,0.151460412055827,-0.132886313252041
5049,0.0386192182375107,0.144545661277354,-0.035429711489224,-0.0179524496242591,0.0812051071511453,-0.0178699967471125,0.175304562677488,-0.0594686455828177
5051,0.0126476653837375,0.122019087986538,0.0363099964933993,-0.0759698360576388,0.101779963499231,-0.00903948572800585,0.0401848604278251,-0.126750928935187
5053,-0.0498062386841783,-0.0866711731598857,0.168381299666939,-0.0661808046151725,-0.143836271631074,-0.0646855954953707,-0.0351742070566907,-0.120476918497993
5055,-0.0170316893002368,-0.0170914519350569,0.0599906317363099,0.00279578503599512,-0.0315687490580431,-0.0779098971739962,-0.0103088896055067,-0.0451292541013599
5057,0.00623881059662616,0.0691298835561874,-0.044189737107181,0.0497583266421265,0.113343243704366,0.0131642775043457,0.0601664622817514,-0.217700782405213
5059,0.00526037647471646,0.0762331708739626,0.0259067765586321,-0.0359138108288184,-0.026076002338025,-0.0382646512586896,0.0795991422938661,-0.0446619899779129
5061,-0.028243856476158,-0.0306460003492961,0.0435565654615582,-0.0501642536823984,-0.150834370074594,-0.0535441006645084,0.101270695630245,-0.0573455316541123
5063,0.0121630008477399,0.100395165271492,-0.0335223392601801,-0.00496115818018497,0.0530978969576669,-0.0020606972787119,0.11931696939581,-0.147124830971714
5065,0.0214349979913681,0.0808613460616305,0.0440823702035166,-0.0034359929706772,-0.0409001057281795,-0.0262286366514834,0.124129571932648,-0.0284635669078788
5067,0.0141812903314884,0.120163093357582,-0.0405534517637497,0.0291801035395034,0.0105077931656283,-0.0351433097286584,0.0821215685383798,-0.0670067647882673
5069,0.014515618257363,0.108372919887808,-0.0262491414574897,-0.0355412920199588,0.049019336715084,-0.00788294608360227,0.136440183258911,-0.122549732499211
5071,-0.031442937448794,0.0424610146571475,-0.0672905118997902,0.0785180959851416,0.117637622312651,0.0342964844468168,-0.207091472055955,-0.218631795587569
5073,-0.00431140094685004,-0.0112473292491838,0.130916946561091,0.0157627597736514,-0.0461297394828004,-0.0130505334032903,-0.00699893821796214,-0.0994329726094566
5075,0.0179560441129207,0.0551549606650878,0.0133469599218606,0.0109368101123721,0.0373086014576062,-0.0132555649219007,0.0979375441956745,-0.0757370026402562
5077,0.0298398427845203,0.0914025008755042,-0.0015633036845608,-0.0216010586100707,0.0420981483789991,0.0145541002252484,0.181031232867931,-0.0970427205614102
5079,-0.0465964317811392,-0.0250028818310585,-0.0302275086252264,0.0562271977058054,0.0295574176941603,-0.00755329983681246,-0.229678806209471,-0.119497141365372
5081,-0.0349810673651371,-0.0708991077706747,0.0252689903731691,-0.0870514452313463,-0.193459771307318,-0.0433403888863044,0.164382295425109,-0.0397680441585949
5083,-0.00774973332961359,0.0106118370831657,0.00640701429333462,0.034143840955885,-0.0668447901658151,-0.0886148825987396,0.0414842738858912,0.00856457323898323
5085,0.000468714965572656,-0.0224225476364214,0.09325048223543,-0.00175177879405674,-0.0330937856224628,0.0290129227384471,-0.00822464768825205,-0.0534896404736756
5087,-0.00107340626631854,0.0828344491883877,-0.0712680874851602,0.0621691254160266,0.140437685237081,0.00930993995472521,-0.0184957743933822,-0.212501181781908
5089,0.0407162777485678,0.0841700003027179,0.0111658118886514,-0.0109609452307812,0.0227802508941405,-0.00714291542631913,0.133782221540493,0.0512195202710721
5091,-0.0294611839919756,-0.0843022217287845,0.0588097098941251,0.0713042728297724,-0.0927295566879664,-0.133331787930039,-0.10970119019058,0.0837224858696436
5093,-0.0194028973876522,0.101789839978527,0.00227045670373807,-0.0220306880082489,-0.0598457539910577,-0.11319360971931,-0.0963342054535236,0.0515236787763103
5095,-0.0135369268669819,0.0027069436444305,0.0385966882390389,-0.0260440471609132,0.0197991848428599,-0.0154660428093669,0.0193537904812149,-0.133705005306137
5097,-0.0192146827454911,-0.0406361821392481,0.130439214001333,0.0236216116913778,-0.0326059275368349,-0.101959558554922,-0.0324927250118265,-0.080869211668316
5099,0.0523741630953526,0.0630131090168832,-0.000265436092938018,-0.0034599656838065,-0.0195371148594503,-0.0392087702020659,0.195389298243888,0.170688021244956
5101,0.0236227662876381,0.0681963920365544,0.0702563355157866,-0.0588934488560456,0.196891230631496,0.0647907397272518,0.0457015236426596,-0.221583408684237
5103,0.0173865784935893,-0.0351306851687626,0.15559987633052,-0.0175241743495269,-0.135757751000177,0.0643401438763778,0.035513637968763,0.0546650017979307
5105,0.00430148336660515,0.0380732123441951,0.138137541776664,-0.0427436126133916,0.040116866858076,-0.0104899937802575,0.0367838008179978,-0.169767431837048
5107,0.0181382195457814,0.0557977520734134,0.00651452773837813,-0.00645510279945761,0.0396136351290528,0.0121599359631707,0.105496467952754,-0.0861596792368418
5109,0.0012891919458125,-0.012138092904483,0.0469462132813552,-0.00827628817740849,-0.00269131408731936,-0.0172881836056478,0.0840175205140234,-0.0815455113998327
5111,-0.00310163147269361,-0.00432693609877054,0.0144317748650245,-0.022992878417085,-0.0560067633964184,-0.0216996608037912,0.114040180756058,-0.045157137213873
5113,0.00346207441831993,0.0393093614860477,-0.00322897277215844,0.00528974267843558,-0.0276856188628028,-0.0268962917313205,0.0678427964207858,-0.0303964962907478
5115,-0.0044593034749739,0.0364007437441017,0.00591365704237496,-0.0103659741170521,0.0382748479601341,-0.0262265364134117,0.0493954908781235,-0.124607353419088
5117,0.0199765553081696,0.0849412051293742,0.000805531299508091,-0.0118869972467194,0.0411760260201063,0.00193870060166462,0.099277916240334,-0.076416494887081
5119,0.0129429179511594,0.0964164149613395,0.00540948756359012,-0.0378754751846917,0.0361389955426083,-0.0010116380166505,0.0824903679688718,-0.0909677271769517
5121,-0.00787517908164521,0.0170829835361469,0.0653254163449306,-0.0103466886181611,0.0107165840362189,-0.0118141965476688,0.00040530354193587,-0.126495655864919
5123,0.00884126234582006,0.0472873078084616,0.0000832711942918646,0.0108948118607658,0.0789440112970069,0.00158452130094296,0.075147288894665,-0.152052375935394
5125,-0.00137759470533818,0.0482096138915761,0.0291299686435596,-0.015442062461918,0.0168626138604176,-0.0136432749616382,0.0482773761680626,-0.123037398077427
5127,0.0096642931998155,0.0871754808463976,-0.0502690863562859,0.0618722562427692,0.126987533617766,0.0121351728668212,0.0744455054860521,-0.244696810304811
5129,0.0111286771681508,0.0344966871412348,0.0431728334388936,-0.0259747846946348,0.0923037334092402,0.013246909164501,0.0821834635503688,-0.161528101832549
5131,0.0112959533155983,0.0860054980161346,-0.0279338408493425,-0.0141997618257056,0.0284288525641133,-0.00355231075712765,0.10223643663554,-0.0919132005744247
